Date,Open,High,Low,Close,Adj Close,Volume
2023-09-26,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,171.0845489501953,64588900
2023-09-27,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,169.5623321533203,66921800
2023-09-28,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,169.82101440429688,56294400
2023-09-29,172.02000427246094,173.07000732421875,170.33999633789062,171.2100067138672,170.33836364746094,51814200
2023-10-02,171.22000122070312,174.3000030517578,170.92999267578125,173.75,172.86541748046875,52164500
2023-10-03,172.25999450683594,173.6300048828125,170.82000732421875,172.39999389648438,171.5222930908203,49594600
2023-10-04,171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,172.77589416503906,53020300
2023-10-05,173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,174.01953125,48527900
2023-10-06,173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,176.58639526367188,57224100
2023-10-09,176.80999755859375,179.0500030517578,175.8000030517578,178.99000549316406,178.07876586914062,42390800
2023-10-10,178.10000610351562,179.72000122070312,177.9499969482422,178.38999938964844,177.4818115234375,43698000
2023-10-11,178.1999969482422,179.85000610351562,177.60000610351562,179.8000030517578,178.88462829589844,47551100
2023-10-12,180.07000732421875,182.33999633789062,179.0399932861328,180.7100067138672,179.7899932861328,56743100
2023-10-13,181.4199981689453,181.92999267578125,178.13999938964844,178.85000610351562,177.93946838378906,51427100
2023-10-16,176.75,179.0800018310547,176.50999450683594,178.72000122070312,177.8101043701172,52517000
2023-10-17,176.64999389648438,178.4199981689453,174.8000030517578,177.14999389648438,176.24810791015625,57549400
2023-10-18,175.5800018310547,177.5800018310547,175.11000061035156,175.83999633789062,174.9447784423828,54764400
2023-10-19,176.0399932861328,177.83999633789062,175.19000244140625,175.4600067138672,174.5667266845703,59302900
2023-10-20,175.30999755859375,175.4199981689453,172.63999938964844,172.8800048828125,171.99986267089844,64189300
2023-10-23,170.91000366210938,174.00999450683594,169.92999267578125,173.0,172.11924743652344,55980100
2023-10-24,173.0500030517578,173.6699981689453,171.4499969482422,173.44000244140625,172.5570068359375,43816600
2023-10-25,171.8800048828125,173.05999755859375,170.64999389648438,171.10000610351562,170.2289276123047,57157000
2023-10-26,170.3699951171875,171.3800048828125,165.6699981689453,166.88999938964844,166.0403594970703,70625300
2023-10-27,166.91000366210938,168.9600067138672,166.8300018310547,168.22000122070312,167.36358642578125,58499100
2023-10-30,169.02000427246094,171.1699981689453,168.8699951171875,170.2899932861328,169.42303466796875,51131000
2023-10-31,169.35000610351562,170.89999389648438,167.89999389648438,170.77000427246094,169.90061950683594,44846000
2023-11-01,171.0,174.22999572753906,170.1199951171875,173.97000122070312,173.08432006835938,56934900
2023-11-02,175.52000427246094,177.77999877929688,175.4600067138672,177.57000732421875,176.66598510742188,77334800
2023-11-03,174.24000549316406,176.82000732421875,173.35000610351562,176.64999389648438,175.75067138671875,79763700
2023-11-06,176.3800048828125,179.42999267578125,176.2100067138672,179.22999572753906,178.31752014160156,63841300
2023-11-07,179.17999267578125,182.44000244140625,178.97000122070312,181.82000732421875,180.89434814453125,70530000
2023-11-08,182.35000610351562,183.4499969482422,181.58999633789062,182.88999938964844,181.9589080810547,49340300
2023-11-09,182.9600067138672,184.1199951171875,181.80999755859375,182.41000366210938,181.48135375976562,53763500
2023-11-10,183.97000122070312,186.57000732421875,183.52999877929688,186.39999389648438,185.6953582763672,66133400
2023-11-13,185.82000732421875,186.02999877929688,184.2100067138672,184.8000030517578,184.1013946533203,43627500
2023-11-14,187.6999969482422,188.11000061035156,186.3000030517578,187.44000244140625,186.73141479492188,60108400
2023-11-15,187.85000610351562,189.5,187.77999877929688,188.00999450683594,187.2992706298828,53790500
2023-11-16,189.57000732421875,190.9600067138672,188.64999389648438,189.7100067138672,188.9928436279297,54412900
2023-11-17,190.25,190.3800048828125,188.57000732421875,189.69000244140625,188.972900390625,50922700
2023-11-20,189.88999938964844,191.91000366210938,189.8800048828125,191.4499969482422,190.72625732421875,46505100
2023-11-21,191.41000366210938,191.52000427246094,189.74000549316406,190.63999938964844,189.9193115234375,38134500
2023-11-22,191.49000549316406,192.92999267578125,190.8300018310547,191.30999755859375,190.5867919921875,39617700
2023-11-24,190.8699951171875,190.89999389648438,189.25,189.97000122070312,189.25184631347656,24048300
2023-11-27,189.9199981689453,190.6699981689453,188.89999389648438,189.7899932861328,189.07252502441406,40552600
2023-11-28,189.77999877929688,191.0800018310547,189.39999389648438,190.39999389648438,189.68020629882812,38415400
2023-11-29,190.89999389648438,192.08999633789062,188.97000122070312,189.3699951171875,188.6541290283203,43014200
2023-11-30,189.83999633789062,190.32000732421875,188.19000244140625,189.9499969482422,189.23193359375,48794400
2023-12-01,190.3300018310547,191.55999755859375,189.22999572753906,191.24000549316406,190.51705932617188,45679300
2023-12-04,189.97999572753906,190.0500030517578,187.4499969482422,189.42999267578125,188.71388244628906,43389500
2023-12-05,190.2100067138672,194.39999389648438,190.17999267578125,193.4199981689453,192.68881225585938,66628400
2023-12-06,194.4499969482422,194.75999450683594,192.11000061035156,192.32000732421875,191.5929718017578,41089700
2023-12-07,193.6300048828125,195.0,193.58999633789062,194.27000427246094,193.5355987548828,47477700
2023-12-08,194.1999969482422,195.99000549316406,193.6699981689453,195.7100067138672,194.97015380859375,53377300
2023-12-11,193.11000061035156,193.49000549316406,191.4199981689453,193.17999267578125,192.44970703125,60943700
2023-12-12,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,193.9739532470703,52696900
2023-12-13,195.08999633789062,198.0,194.85000610351562,197.9600067138672,197.211669921875,70404200
2023-12-14,198.02000427246094,199.6199951171875,196.16000366210938,198.11000061035156,197.361083984375,66831600
2023-12-15,197.52999877929688,198.39999389648438,197.0,197.57000732421875,196.8231201171875,128256700
2023-12-18,196.08999633789062,196.6300048828125,194.38999938964844,195.88999938964844,195.14947509765625,55751900
2023-12-19,196.16000366210938,196.9499969482422,195.88999938964844,196.94000244140625,196.1955108642578,40714100
2023-12-20,196.89999389648438,197.67999267578125,194.8300018310547,194.8300018310547,194.09349060058594,52242800
2023-12-21,196.10000610351562,197.0800018310547,193.5,194.67999267578125,193.94403076171875,46482500
2023-12-22,195.17999267578125,195.41000366210938,192.97000122070312,193.60000610351562,192.86813354492188,37122800
2023-12-26,193.61000061035156,193.88999938964844,192.8300018310547,193.0500030517578,192.32022094726562,28919300
2023-12-27,192.49000549316406,193.5,191.08999633789062,193.14999389648438,192.41983032226562,48087700
2023-12-28,194.13999938964844,194.66000366210938,193.1699981689453,193.5800018310547,192.8482208251953,34049900
2023-12-29,193.89999389648438,194.39999389648438,191.72999572753906,192.52999877929688,191.80218505859375,42628800
